"Date time","Plan","Host","Requests","Traffic","Charged Traffic","Target Filters","Traffic in Bytes","Extra traffic in Bytes","Status","Message"
"2026-09-03 02:25 UTC","Proxy raspagem","capi-automation.s3.us-east-2.amazonaws.com:443","2","143.87 KB","143.87 KB","no","147322","0","success",""
"2026-09-03 02:25 UTC","Proxy raspagem","pagead2.googlesyndication.com:443","4","69.98 KB","69.98 KB","no","71659","0","success",""
"2026-09-03 02:25 UTC","Proxy raspagem","stapecdn.com:443","2","28.6 KB","28.6 KB","no","29290","0","success",""
"2026-09-03 02:25 UTC","Proxy raspagem","www.datadoghq-browser-agent.com:443","1","67.14 KB","67.14 KB","no","68754","0","success",""
"2026-09-03 02:25 UTC","Proxy raspagem","eum-orange-saas.instana.io:443","2","66.13 KB","66.13 KB","no","67714","0","success",""
"2026-09-03 02:25 UTC","Proxy raspagem","ag.gbc.criteo.com:443","2","15.7 KB","15.7 KB","no","16072","0","success",""
"2026-09-03 02:25 UTC","Proxy raspagem","cdn.jsdelivr.net:443","1","47.96 KB","47.96 KB","no","49106","0","success",""
"2026-09-03 02:25 UTC","Proxy raspagem","connect.facebook.net:443","2","500.69 KB","500.69 KB","no","512707","0","success",""
"2026-09-03 02:25 UTC","Proxy raspagem","www.googletagmanager.com:443","1","1.2 MB","1.2 MB","no","1255146","0","success",""
"2026-09-03 02:24 UTC","Proxy raspagem","secure.dafiti.com.br:443","1","50.49 KB","50.49 KB","no","51698","0","success",""
"2026-09-03 02:24 UTC","Proxy raspagem","static.dafiti.com.br:443","6","174.35 KB","174.35 KB","no","178534","0","success",""
"2026-09-03 02:24 UTC","Proxy raspagem","cdn.jsdelivr.net:443","1","47.91 KB","47.91 KB","no","49057","0","success",""
"2026-09-03 02:24 UTC","Proxy raspagem","thiagorodrigo.com.br:443","2","2.08 KB","2.08 KB","no","2127","0","success",""
"2026-09-03 02:24 UTC","Proxy raspagem","www.datadoghq-browser-agent.com:443","1","67.1 KB","67.1 KB","no","68714","0","success",""
"2026-09-03 02:24 UTC","Proxy raspagem","www.googletagmanager.com:443","1","192.79 KB","192.79 KB","no","197421","0","success",""
"2026-09-03 02:24 UTC","Proxy raspagem","eum.instana.io:443","1","21.64 KB","21.64 KB","no","22161","0","success",""
"2026-09-03 02:24 UTC","Proxy raspagem","securepubads.g.doubleclick.net:443","1","46.84 KB","46.84 KB","no","47969","0","success",""
"2026-09-03 02:24 UTC","Proxy raspagem","tracking.dafiti.ads.global-fashion-group.com:443","1","7.16 KB","7.16 KB","no","7336","0","success",""
"2026-09-03 02:23 UTC","Proxy raspagem","beacons.gcp.gvt2.com:443","1","6.36 KB","6.36 KB","no","6508","0","success",""
"2026-09-03 02:23 UTC","Proxy raspagem","aus5.mozilla.org:443","2","850 bytes","850 bytes","no","850","0","success",""
"2026-09-03 02:23 UTC","Proxy raspagem","mtalk.google.com:5228","1","8.85 KB","8.85 KB","no","9058","0","success",""
"2026-09-03 02:23 UTC","Proxy raspagem","thiagorodrigo.com.br:443","1","1.94 KB","1.94 KB","no","1986","0","success",""
"2026-09-03 02:23 UTC","Proxy raspagem","connectivitycheck.gstatic.com:80","1","514 bytes","514 bytes","no","514","0","success",""
"2026-09-03 02:22 UTC","Proxy raspagem","thiagorodrigo.com.br:443","1","2.08 KB","2.08 KB","no","2129","0","success",""
"2026-09-03 02:21 UTC","Proxy raspagem","aus5.mozilla.org:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:21 UTC","Proxy raspagem","connectivitycheck.gstatic.com:80","1","514 bytes","514 bytes","no","514","0","success",""
"2026-09-03 02:21 UTC","Proxy raspagem","thiagorodrigo.com.br:443","2","4.08 KB","4.08 KB","no","4177","0","success",""
"2026-09-03 02:21 UTC","Proxy raspagem","mtalk.google.com:5228","1","8.94 KB","8.94 KB","no","9156","0","success",""
"2026-09-03 02:20 UTC","Proxy raspagem","update.googleapis.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:20 UTC","Proxy raspagem","google.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:20 UTC","Proxy raspagem","aus5.mozilla.org:443","2","850 bytes","850 bytes","no","850","0","success",""
"2026-09-03 02:20 UTC","Proxy raspagem","accounts.google.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:20 UTC","Proxy raspagem","beacons.gcp.gvt2.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:20 UTC","Proxy raspagem","thiagorodrigo.com.br:443","1","2.08 KB","2.08 KB","no","2129","0","success",""
"2026-09-03 02:19 UTC","Proxy raspagem","mtalk.google.com:5228","1","8.85 KB","8.85 KB","no","9059","0","success",""
"2026-09-03 02:19 UTC","Proxy raspagem","connectivitycheck.gstatic.com:80","1","514 bytes","514 bytes","no","514","0","success",""
"2026-09-03 02:19 UTC","Proxy raspagem","thiagorodrigo.com.br:443","1","2.08 KB","2.08 KB","no","2127","0","success",""
"2026-09-03 02:18 UTC","Proxy raspagem","update.googleapis.com:443","1","7.79 KB","7.79 KB","no","7978","0","success",""
"2026-09-03 02:18 UTC","Proxy raspagem","aus5.mozilla.org:443","2","850 bytes","850 bytes","no","850","0","success",""
"2026-09-03 02:18 UTC","Proxy raspagem","google.com:443","1","10.99 KB","10.99 KB","no","11254","0","success",""
"2026-09-03 02:18 UTC","Proxy raspagem","thiagorodrigo.com.br:443","1","1.94 KB","1.94 KB","no","1986","0","success",""
"2026-09-03 02:18 UTC","Proxy raspagem","beacons.gcp.gvt2.com:443","3","22.49 KB","22.49 KB","no","23032","0","success",""
"2026-09-03 02:18 UTC","Proxy raspagem","accounts.google.com:443","1","6.53 KB","6.53 KB","no","6685","0","success",""
"2026-09-03 02:17 UTC","Proxy raspagem","thiagorodrigo.com.br:443","1","2.08 KB","2.08 KB","no","2129","0","success",""
"2026-09-03 02:17 UTC","Proxy raspagem","mtalk.google.com:5228","1","8.94 KB","8.94 KB","no","9154","0","success",""
"2026-09-03 02:16 UTC","Proxy raspagem","www.cuponomia.com.br:443","6","12.46 KB","12.46 KB","no","12762","0","success",""
"2026-09-03 02:16 UTC","Proxy raspagem","thiagorodrigo.com.br:443","1","2.08 KB","2.08 KB","no","2127","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","thiagorodrigo.b-cdn.net:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","www.cuponomia.com.br:443","8","7.87 KB","7.87 KB","no","8055","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","media.pelando.com.br:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","thiagorodrigo.com.br:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","stats.g.doubleclick.net:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","accounts.google.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","cdnjs.cloudflare.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","www.google.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","googleads.g.doubleclick.net:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","assets.pelando.com.br:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","mtalk.google.com:5228","1","8.91 KB","8.91 KB","no","9123","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","ad.doubleclick.net:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","google.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","www.google.com.br:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","www.googletagmanager.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","www.pelando.com.br:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","analytics.google.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:15 UTC","Proxy raspagem","beacons.gcp.gvt2.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:14 UTC","Proxy raspagem","www.meliuz.com.br:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:14 UTC","Proxy raspagem","www.google.com.br:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:14 UTC","Proxy raspagem","s.staticz.com.br:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:14 UTC","Proxy validação","unagi.amazon.com.br:443","4","286.82 KB","286.82 KB","no","293708","0","success",""
"2026-09-03 02:14 UTC","Proxy validação","static.secure-fields.payments.amazon.dev:443","1","15.62 KB","15.62 KB","no","15996","0","success",""
"2026-09-03 02:14 UTC","Proxy raspagem","www.facebook.com:443","0","39 bytes","39 bytes","no","39","0","success",""
"2026-09-03 02:14 UTC","Proxy validação","d2lbyuknrhysf9.cloudfront.net:443","1","119.98 KB","119.98 KB","no","122855","0","success",""
"2026-09-03 02:14 UTC","Proxy raspagem","www.cuponomia.com.br:443","9","8.5 KB","8.5 KB","no","8700","0","success",""
"2026-09-03 02:14 UTC","Proxy raspagem","connect.facebook.net:443","0","39 bytes","39 bytes","no","39","0","success",""
"2026-09-03 02:14 UTC","Proxy raspagem","www.google-analytics.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:14 UTC","Proxy raspagem","fh-118116076e9a4c2a96a99fbb70bea2a0.ecs.us-west-2.on.aws:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-03 02:14 UTC","Proxy raspagem","ad.doubleclick.net:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:14 UTC","Proxy raspagem","www.googletagmanager.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:14 UTC","Proxy validação","images-na.ssl-images-amazon.com:443","1","13.75 KB","13.75 KB","no","14079","0","success",""
"2026-09-03 02:14 UTC","Proxy raspagem","www.google.com:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-03 02:14 UTC","Proxy validação","www.amazon.com.br:443","1","483.03 KB","483.03 KB","no","494627","0","success",""
"2026-09-03 02:14 UTC","Proxy validação","unagi-na.amazon.com:443","6","97.2 KB","97.2 KB","no","99534","0","success",""
"2026-09-03 02:14 UTC","Proxy validação","s.amazon-adsystem.com:443","1","29.22 KB","29.22 KB","no","29923","0","success",""
"2026-09-03 02:14 UTC","Proxy validação","m.media-amazon.com:443","6","2.57 MB","2.57 MB","no","2697634","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","cdnjs.cloudflare.com:443","1","6 KB","6 KB","no","6139","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","assets.cuponomia.com.br:443","0","157.41 KB","157.41 KB","no","161188","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","mtalk.google.com:5228","1","8.85 KB","8.85 KB","no","9060","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","thiagorodrigo.b-cdn.net:443","6","22.89 KB","22.89 KB","no","23443","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","www.facebook.com:443","1","9.17 KB","9.17 KB","no","9394","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","ohttp-relay-safebrowsing-chrome.google.fastly-edge.com:443","0","1.76 KB","1.76 KB","no","1800","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","www.googletagmanager.com:443","2","390.97 KB","390.97 KB","no","400356","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","www.pelando.com.br:443","2","69.05 KB","69.05 KB","no","70704","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","www.google-analytics.com:443","0","897 bytes","897 bytes","no","897","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","unagi.amazon.com.br:443","2","6.29 KB","6.29 KB","no","6446","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","rum-client-seo-production.shared.meliuz-internal.com:443","2","29.99 KB","29.99 KB","no","30706","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","ad.doubleclick.net:443","1","10.23 KB","10.23 KB","no","10472","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","www.meliuz.com.br:443","1","61.16 KB","61.16 KB","no","62623","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","aes.us-east.ono.axp.amazon-adsystem.com:443","2","15.86 KB","15.86 KB","no","16236","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","assets.pelando.com.br:443","2","11.95 KB","11.95 KB","no","12236","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","connect.facebook.net:443","1","239.09 KB","239.09 KB","no","244833","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","www.amazon.com.br:443","2","1.21 MB","1.21 MB","no","1266604","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","www.cuponomia.com.br:443","5","14.78 KB","14.78 KB","no","15132","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","media.pelando.com.br:443","1","5.97 KB","5.97 KB","no","6117","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","analytics.google.com:443","1","13.3 KB","13.3 KB","no","13616","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","googleads.g.doubleclick.net:443","1","13.48 KB","13.48 KB","no","13808","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","m.media-amazon.com:443","14","911.91 KB","911.91 KB","no","933795","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","fh-118116076e9a4c2a96a99fbb70bea2a0.ecs.us-west-2.on.aws:443","1","5.61 KB","5.61 KB","no","5743","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","thiagorodrigo.com.br:443","1","46.29 KB","46.29 KB","no","47400","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","api-seo.meliuz.com.br:443","1","13 KB","13 KB","no","13309","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","api.stores.us-east-1.prod.paets.advertising.amazon.dev:443","1","7.51 KB","7.51 KB","no","7689","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","beacons.gcp.gvt2.com:443","1","10.08 KB","10.08 KB","no","10323","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","www.google.com:443","1","13.23 KB","13.23 KB","no","13550","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","www.google.com.br:443","1","12.01 KB","12.01 KB","no","12303","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","stats.g.doubleclick.net:443","1","6.49 KB","6.49 KB","no","6645","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","images-na.ssl-images-amazon.com:443","1","2.09 KB","2.09 KB","no","2138","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","storage.googleapis.com:443","1","2.08 KB","2.08 KB","no","2129","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","accounts.google.com:443","2","109.66 KB","109.66 KB","no","112288","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","s.staticz.com.br:443","2","108.39 KB","108.39 KB","no","110993","0","success",""
"2026-09-03 02:13 UTC","Proxy raspagem","google.com:443","1","11.05 KB","11.05 KB","no","11311","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","thiagorodrigo.com.br:443","1","64.32 KB","64.32 KB","no","65867","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","us.i.posthog.com:443","4","40.07 KB","40.07 KB","no","41034","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","ohttp-relay-safebrowsing-chrome.google.fastly-edge.com:443","0","872 bytes","872 bytes","no","872","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","play.google.com:443","1","224 bytes","224 bytes","no","224","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","api-site.meliuz.com.br:443","1","224 bytes","224 bytes","no","224","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","assets.cuponomia.com.br:443","6","159.57 KB","159.57 KB","no","163400","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","www.cuponomia.com.br:443","2","175.15 KB","175.15 KB","no","179356","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","assets.pelando.com.br:443","6","207.9 KB","207.9 KB","no","212886","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","www.meliuz.com.br:443","7","97.46 KB","97.46 KB","no","99795","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","use.typekit.net:443","1","2.94 KB","2.94 KB","no","3010","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","www.google.com:443","1","10.47 KB","10.47 KB","no","10725","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","storage.googleapis.com:443","1","22.45 KB","22.45 KB","no","22993","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","s.staticz.com.br:443","18","1.63 MB","1.63 MB","no","1712468","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","accounts.google.com:443","2","193.68 KB","193.68 KB","no","198332","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","www.google-analytics.com:443","1","11.11 KB","11.11 KB","no","11380","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","api-seo.meliuz.com.br:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","ad.doubleclick.net:443","1","10.18 KB","10.18 KB","no","10422","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","rum-client-seo-production.shared.meliuz-internal.com:443","1","24.2 KB","24.2 KB","no","24784","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","www.pelando.com.br:443","1","107.91 KB","107.91 KB","no","110503","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","cdnjs.cloudflare.com:443","1","25.8 KB","25.8 KB","no","26418","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","www.googletagmanager.com:443","1","327.47 KB","327.47 KB","no","335326","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","analytics.google.com:443","0","748 bytes","748 bytes","no","748","0","success",""
"2026-09-03 02:12 UTC","Proxy raspagem","www.awin1.com:443","13","58.85 KB","58.85 KB","no","60258","0","success",""
"2026-09-03 02:11 UTC","Proxy raspagem","accounts.google.com:443","1","107.45 KB","107.45 KB","no","110033","0","success",""
"2026-09-03 02:11 UTC","Proxy raspagem","www.google.com.br:443","2","20.36 KB","20.36 KB","no","20852","0","success",""
"2026-09-03 02:11 UTC","Proxy raspagem","stats.g.doubleclick.net:443","2","13.04 KB","13.04 KB","no","13349","0","success",""
"2026-09-03 02:11 UTC","Proxy raspagem","api-seo.meliuz.com.br:443","1","12.92 KB","12.92 KB","no","13225","0","success",""
"2026-09-03 02:11 UTC","Proxy raspagem","www.meliuz.com.br:443","1","59.94 KB","59.94 KB","no","61378","0","success",""
"2026-09-03 02:11 UTC","Proxy raspagem","rum-client-seo-production.shared.meliuz-internal.com:443","2","30.76 KB","30.76 KB","no","31502","0","success",""
"2026-09-03 02:11 UTC","Proxy raspagem","www.googletagmanager.com:443","1","192.43 KB","192.43 KB","no","197044","0","success",""
"2026-09-03 02:11 UTC","Proxy raspagem","analytics.google.com:443","2","24.62 KB","24.62 KB","no","25213","0","success",""
"2026-09-03 02:11 UTC","Proxy raspagem","www.google-analytics.com:443","1","9.23 KB","9.23 KB","no","9448","0","success",""
